user_time,system_time,cpu_percent,wallclock_time,max_rss
0.010,0.003,98.73%,0.013,0
0.010,0.002,99.39%,0.012,0
0.012,0.000,106.58%,0.011,0
0.010,0.003,99.15%,0.013,0
0.008,0.003,97.22%,0.011,0
0.012,0.000,100.16%,0.012,0
0.010,0.003,103.23%,0.013,0
0.010,0.002,96.42%,0.012,0
0.010,0.003,109.34%,0.012,0
0.010,0.002,96.01%,0.012,0
0.011,0.002,101.01%,0.013,0
0.010,0.002,106.40%,0.011,0
0.012,0.000,99.85%,0.012,0
0.009,0.002,102.77%,0.011,0
0.012,0.000,100.62%,0.012,0
0.007,0.003,89.11%,0.011,0
0.010,0.002,107.10%,0.011,0
0.009,0.003,103.51%,0.012,0
0.010,0.003,101.59%,0.013,0
0.009,0.003,100.78%,0.012,0
0.012,0.000,93.78%,0.013,0
0.009,0.003,102.37%,0.012,0
0.010,0.003,106.86%,0.012,0
0.014,0.000,99.47%,0.014,0
0.009,0.003,108.91%,0.011,0
0.008,0.003,100.34%,0.011,0
0.010,0.003,99.02%,0.013,0
0.013,0.000,103.54%,0.013,0
0.010,0.002,97.59%,0.012,0
0.012,0.002,107.69%,0.013,0
0.008,0.002,97.66%,0.010,0
0.012,0.000,102.37%,0.012,0
0.010,0.003,104.16%,0.012,0
0.011,0.002,104.47%,0.012,0
0.009,0.002,97.86%,0.011,0
0.009,0.003,102.05%,0.012,0
0.009,0.002,95.65%,0.012,0
0.010,0.004,110.21%,0.013,0
0.009,0.003,95.72%,0.013,0
0.010,0.003,105.73%,0.012,0
0.010,0.003,105.25%,0.012,0
0.010,0.003,108.67%,0.012,0
0.010,0.002,93.51%,0.013,0
0.013,0.000,101.44%,0.013,0
0.010,0.003,105.88%,0.012,0
0.010,0.002,108.00%,0.011,0
0.010,0.003,110.90%,0.012,0
0.013,0.000,88.30%,0.015,0
0.010,0.002,98.34%,0.012,0
0.013,0.000,104.32%,0.012,0
0.014,0.000,110.53%,0.013,0
0.010,0.003,102.19%,0.013,0
0.010,0.004,109.41%,0.013,0
0.010,0.003,100.72%,0.013,0
0.010,0.003,108.84%,0.012,0
0.010,0.002,101.89%,0.012,0
0.009,0.002,93.10%,0.012,0
0.010,0.003,109.18%,0.012,0
0.010,0.002,95.58%,0.013,0
0.019,0.000,102.10%,0.019,0
0.012,0.000,104.36%,0.011,0
0.012,0.000,98.04%,0.012,0
0.013,0.000,105.09%,0.012,0
0.009,0.002,95.49%,0.012,0
0.012,0.000,96.86%,0.012,0
0.012,0.000,99.54%,0.012,0
0.012,0.000,99.54%,0.012,0
0.010,0.003,99.02%,0.013,0
0.012,0.000,98.33%,0.012,0
0.009,0.002,98.02%,0.011,0
0.010,0.003,105.73%,0.012,0
0.012,0.000,101.89%,0.012,0
0.013,0.000,99.29%,0.013,0
0.014,0.000,108.78%,0.013,0
0.012,0.000,103.35%,0.012,0
0.012,0.000,104.51%,0.011,0
0.009,0.003,106.58%,0.011,0
0.010,0.003,107.18%,0.012,0
0.012,0.000,98.48%,0.012,0
0.008,0.003,107.02%,0.010,0
0.010,0.003,101.44%,0.013,0
0.013,0.000,100.72%,0.013,0
0.009,0.003,100.00%,0.012,0
0.011,0.004,107.29%,0.014,0
0.010,0.002,107.29%,0.011,0
0.012,0.000,102.21%,0.012,0
0.009,0.002,94.14%,0.012,0
0.010,0.003,103.69%,0.013,0
0.014,0.003,98.50%,0.017,0
0.009,0.002,96.58%,0.011,0
0.010,0.002,99.54%,0.012,0
0.009,0.003,99.08%,0.012,0
0.009,0.003,105.72%,0.011,0
0.012,0.000,102.70%,0.012,0
0.010,0.002,104.69%,0.011,0
0.009,0.002,93.84%,0.012,0
0.011,0.000,99.50%,0.011,0
0.009,0.004,106.20%,0.012,0
0.010,0.003,109.86%,0.012,0
0.012,0.000,97.29%,0.012,0
0.013,0.000,106.37%,0.012,0
0.010,0.003,100.29%,0.013,0
0.009,0.002,97.54%,0.011,0
0.012,0.000,101.10%,0.012,0
0.012,0.000,101.26%,0.012,0
0.012,0.000,97.59%,0.012,0
0.009,0.003,104.35%,0.012,0
0.012,0.000,110.76%,0.011,0
0.010,0.003,108.84%,0.012,0
0.010,0.003,121.87%,0.011,0
0.010,0.003,101.01%,0.013,0
0.013,0.000,98.46%,0.013,0
0.009,0.003,99.54%,0.012,0
0.012,0.000,97.15%,0.012,0
0.013,0.000,108.68%,0.012,0
0.012,0.000,102.86%,0.012,0
0.010,0.002,95.44%,0.013,0
0.012,0.000,104.68%,0.011,0
0.009,0.003,105.36%,0.011,0
0.010,0.002,102.70%,0.012,0
0.011,0.004,109.47%,0.014,0
0.011,0.001,97.44%,0.012,0
0.009,0.003,104.35%,0.012,0
0.012,0.000,100.16%,0.012,0
0.010,0.002,103.02%,0.012,0
0.013,0.000,101.89%,0.013,0
0.010,0.003,114.71%,0.011,0
0.009,0.003,97.01%,0.012,0
0.009,0.003,101.73%,0.012,0
0.009,0.003,106.58%,0.011,0
0.012,0.000,104.86%,0.011,0
0.008,0.003,104.39%,0.011,0
0.011,0.002,99.15%,0.013,0
0.010,0.002,98.93%,0.012,0
0.012,0.000,101.73%,0.012,0
0.013,0.000,105.73%,0.012,0
0.010,0.002,106.23%,0.011,0
0.009,0.002,94.28%,0.012,0
0.013,0.000,100.71%,0.013,0
0.011,0.002,102.94%,0.013,0
0.010,0.002,94.46%,0.013,0
0.013,0.000,101.59%,0.013,0
0.012,0.000,100.93%,0.012,0
0.010,0.002,96.15%,0.012,0
0.010,0.004,108.78%,0.013,0
0.010,0.002,97.45%,0.012,0
0.016,0.005,105.01%,0.020,0
0.010,0.003,106.69%,0.012,0
0.011,0.002,95.90%,0.014,0
0.012,0.000,99.39%,0.012,0
0.010,0.003,111.25%,0.012,0
0.010,0.003,102.34%,0.013,0
0.008,0.003,100.84%,0.011,0
0.011,0.000,96.74%,0.011,0
0.014,0.000,104.42%,0.013,0
0.013,0.000,104.63%,0.012,0
0.011,0.000,98.35%,0.011,0
0.014,0.000,106.33%,0.013,0
0.011,0.002,104.62%,0.012,0
0.009,0.002,101.02%,0.011,0
0.009,0.003,114.09%,0.011,0
0.011,0.002,103.69%,0.013,0
0.010,0.003,108.00%,0.012,0
0.010,0.003,109.18%,0.012,0
0.009,0.002,93.70%,0.012,0
0.012,0.000,100.15%,0.012,0
0.012,0.000,104.52%,0.011,0
0.011,0.002,102.64%,0.013,0
0.013,0.000,107.17%,0.012,0
0.009,0.002,96.12%,0.011,0
0.013,0.000,105.41%,0.012,0
0.009,0.003,100.31%,0.012,0
0.010,0.003,107.34%,0.012,0
0.010,0.002,94.05%,0.013,0
0.011,0.002,102.03%,0.013,0
0.010,0.002,93.91%,0.013,0
0.013,0.000,103.39%,0.013,0
0.010,0.003,98.32%,0.013,0
0.010,0.003,102.04%,0.013,0
0.010,0.002,99.39%,0.012,0
0.010,0.002,96.57%,0.012,0
0.011,0.000,100.17%,0.011,0
0.012,0.000,103.84%,0.012,0
0.013,0.000,103.40%,0.013,0
0.009,0.004,109.86%,0.012,0
0.012,0.000,96.72%,0.012,0
0.010,0.003,110.73%,0.012,0
0.011,0.002,100.00%,0.013,0
0.009,0.002,105.13%,0.010,0
0.009,0.003,101.89%,0.012,0
0.015,0.004,100.10%,0.019,0
0.013,0.000,104.00%,0.013,0
0.014,0.000,107.54%,0.013,0
0.012,0.002,110.21%,0.013,0
0.009,0.003,97.59%,0.012,0
0.010,0.002,98.63%,0.012,0
0.011,0.003,105.88%,0.013,0
0.010,0.003,102.78%,0.013,0
0.012,0.000,99.08%,0.012,0
0.012,0.000,97.45%,0.012,0
0.010,0.002,93.64%,0.013,0
0.010,0.002,107.30%,0.011,0
0.009,0.002,100.51%,0.011,0
0.013,0.000,102.93%,0.013,0
0.010,0.003,101.45%,0.013,0
0.010,0.002,104.86%,0.011,0
0.013,0.000,114.34%,0.011,0
0.009,0.003,108.18%,0.011,0
0.012,0.000,108.19%,0.011,0
0.009,0.003,99.24%,0.012,0
0.009,0.002,90.13%,0.012,0
0.013,0.000,104.78%,0.012,0
0.010,0.002,100.16%,0.012,0
0.013,0.000,106.85%,0.012,0
0.010,0.003,100.72%,0.013,0
0.009,0.002,101.20%,0.011,0
0.010,0.003,112.51%,0.012,0
0.010,0.003,109.18%,0.012,0
0.010,0.003,105.41%,0.012,0
0.012,0.000,101.73%,0.012,0
0.009,0.003,98.64%,0.012,0
0.010,0.002,101.89%,0.012,0
0.010,0.002,104.69%,0.011,0
0.013,0.000,105.89%,0.012,0
0.013,0.000,100.43%,0.013,0
0.014,0.000,111.34%,0.013,0
0.009,0.003,100.15%,0.012,0
0.009,0.003,102.37%,0.012,0
0.009,0.003,97.44%,0.012,0
0.011,0.003,106.79%,0.013,0
0.008,0.002,96.96%,0.010,0
0.010,0.003,101.59%,0.013,0
0.012,0.000,101.73%,0.012,0
0.010,0.003,104.00%,0.013,0
0.013,0.000,103.69%,0.013,0
0.011,0.000,98.02%,0.011,0
0.011,0.003,103.70%,0.014,0
0.011,0.000,106.65%,0.010,0
0.009,0.003,111.15%,0.011,0
0.011,0.000,106.46%,0.010,0
0.013,0.000,105.09%,0.012,0
0.013,0.000,111.25%,0.012,0
0.010,0.003,105.09%,0.012,0
0.009,0.003,99.69%,0.012,0
0.008,0.003,104.04%,0.011,0
