user_time,system_time,cpu_percent,wallclock_time,max_rss
270.083,55.461,99.83%,326.101,45184
259.528,63.911,99.94%,323.640,45140
258.461,64.516,99.93%,323.201,44960
256.054,68.036,99.97%,324.174,45280
263.015,59.800,99.91%,323.112,45204
264.984,60.546,99.79%,326.228,45288
252.797,72.251,99.98%,325.099,45220
266.118,55.958,99.77%,322.812,44836
242.384,83.292,99.88%,326.065,45236
299.414,59.640,99.91%,359.376,45220
257.266,68.244,99.98%,325.585,45188
259.390,67.391,99.93%,327.012,45216
255.534,71.762,99.98%,327.355,48312
259.510,63.962,99.89%,323.841,45176
248.812,76.316,99.93%,325.340,45308
246.564,75.318,99.92%,322.151,45344
265.155,59.321,99.96%,324.608,44928
245.972,79.401,99.96%,325.505,45240
244.506,80.211,99.94%,324.903,45108
260.202,63.936,99.97%,324.249,45216
255.510,68.798,99.94%,324.495,45028
262.597,63.699,99.92%,326.543,45264
276.055,48.027,99.96%,324.228,45084
267.664,59.777,99.94%,327.634,45224
264.744,56.441,99.94%,321.379,45040
243.502,79.706,99.87%,323.618,45220
260.396,63.894,99.94%,324.490,45020
254.353,71.577,99.67%,327.016,45200
246.556,79.405,99.85%,326.467,45248
260.664,64.212,99.97%,324.980,45228
247.474,75.882,99.92%,323.601,45268
233.145,93.563,99.98%,326.769,45216
252.176,71.961,99.93%,324.370,45244
258.034,67.296,99.97%,325.416,45196
250.803,75.698,99.98%,326.560,48300
265.838,59.366,99.99%,325.239,45240
241.486,84.275,99.91%,326.042,45184
262.685,59.748,99.97%,322.515,45188
302.782,51.818,99.82%,355.244,44832
256.544,68.176,99.88%,325.118,45180
267.536,56.637,99.94%,324.365,45124
266.298,59.646,99.96%,326.084,45216
259.450,65.095,99.95%,324.719,44940
264.696,60.272,99.97%,325.059,45472
252.766,72.065,99.95%,324.990,45192
227.050,95.648,99.94%,322.895,45324
255.101,67.806,99.95%,323.072,45196
250.700,71.661,99.95%,322.528,45024
270.151,55.674,99.90%,326.146,45276
244.030,80.062,99.96%,324.226,44960
249.979,72.609,99.98%,322.646,45348
262.259,64.343,99.93%,326.834,45248
282.917,64.534,99.89%,347.850,45256
268.078,58.676,99.97%,326.846,45184
245.049,79.490,99.98%,324.598,44992
259.475,64.290,99.95%,323.938,45212
268.141,55.925,99.83%,324.618,44960
265.933,59.864,99.98%,325.863,44968
