user_time,system_time,cpu_percent,wallclock_time,max_rss
108.656,44.371,99.92%,153.145,30236
88.157,64.216,99.99%,152.394,30204
76.174,75.918,99.94%,152.186,30116
91.153,63.203,99.99%,154.372,30100
103.416,47.539,99.95%,151.037,29700
93.869,57.971,99.99%,151.857,29696
88.282,64.353,99.98%,152.662,29732
76.825,76.733,99.82%,153.832,30172
108.437,44.261,99.77%,153.050,29788
84.720,68.641,99.92%,153.488,30116
93.135,60.658,99.99%,153.810,30164
107.678,43.683,99.92%,151.481,29784
96.318,56.267,99.93%,152.687,30108
98.415,54.885,99.74%,153.693,30152
88.715,64.611,99.90%,153.472,30196
80.604,72.369,99.98%,152.996,30104
99.949,52.096,99.99%,152.067,29796
80.488,72.303,99.89%,152.953,29720
84.150,68.595,99.96%,152.807,29704
104.908,48.505,99.99%,153.430,30112
86.470,66.990,99.91%,153.604,30192
97.879,69.228,99.89%,167.294,30112
92.611,60.493,99.87%,153.307,30112
88.330,64.376,99.88%,152.894,29796
92.895,60.663,99.90%,153.715,30224
84.901,68.837,99.91%,153.871,30256
96.131,56.177,99.69%,152.775,29728
94.713,58.972,99.91%,153.819,30176
92.625,60.230,99.97%,152.902,30112
95.897,56.063,99.93%,152.065,29728
101.008,52.604,99.91%,153.753,30124
78.862,74.652,99.94%,153.600,30140
94.550,59.218,99.99%,153.784,30072
89.077,64.646,99.84%,153.973,30152
88.334,64.392,99.84%,152.967,30112
110.288,43.126,99.99%,153.430,30112
95.964,95.968,99.77%,192.377,30096
93.187,60.978,99.94%,154.262,30240
118.173,35.517,99.99%,153.706,30112
92.870,60.326,99.94%,153.290,30228
92.401,60.099,99.68%,152.988,30192
94.294,58.740,99.99%,153.049,30116
92.025,60.101,99.96%,152.184,29792
105.155,48.653,99.94%,153.903,30208
86.442,66.381,99.94%,152.917,29720
94.631,58.979,99.92%,153.740,30232
101.454,52.704,99.99%,154.176,30240
76.735,76.830,99.99%,153.583,30112
91.399,59.746,99.99%,151.161,29724
88.578,64.302,99.94%,152.974,29800
84.732,68.492,99.96%,153.286,29760
76.758,76.599,99.95%,153.439,30132
82.959,70.958,99.88%,154.104,30176
90.707,62.822,99.95%,153.605,30116
112.904,40.514,99.99%,153.440,30220
84.240,68.053,99.92%,152.409,29724
102.335,51.277,99.87%,153.813,30204
86.755,66.843,99.97%,153.647,30120
93.545,60.924,99.84%,154.713,30168
109.471,44.903,99.99%,154.392,30124
89.445,65.104,99.99%,154.565,30116
80.743,72.783,99.91%,153.664,30156
88.675,64.600,99.99%,153.291,29728
98.633,55.349,99.96%,154.043,30132
80.760,72.787,99.88%,153.726,30120
116.814,68.744,99.86%,185.821,30112
117.882,36.618,99.93%,154.601,30184
88.575,64.488,99.88%,153.240,30172
83.447,71.254,99.99%,154.717,30208
84.398,68.442,99.98%,152.867,29672
91.334,63.338,99.86%,154.889,30180
93.104,60.871,99.70%,154.443,30128
91.009,63.486,99.95%,154.570,30108
75.110,78.846,99.79%,154.277,30208
92.220,60.733,99.99%,152.967,29796
89.029,64.849,99.92%,154.001,30144
84.999,68.898,99.99%,153.917,30112
75.401,79.579,99.89%,155.156,30116
88.193,64.245,99.99%,152.458,29796
76.193,76.357,99.76%,152.919,29728
110.611,43.533,99.94%,154.242,30176
84.602,68.627,99.96%,153.288,30064
82.820,70.744,99.81%,153.858,30088
80.379,72.816,99.94%,153.289,29728
100.330,51.974,99.98%,152.327,30180
98.722,54.793,99.99%,153.531,30284
94.433,58.820,99.99%,153.270,29676
92.261,60.027,99.94%,152.387,29728
86.245,66.868,99.95%,153.186,30108
98.331,55.167,99.99%,153.513,29764
104.448,48.470,99.99%,152.935,30180
88.657,64.569,99.98%,153.254,30176
84.910,68.810,99.94%,153.813,30100
95.290,56.445,99.33%,152.764,29732
111.243,71.646,99.73%,183.378,30132
98.926,55.487,99.85%,154.652,30152
106.375,47.362,99.91%,153.882,30108
74.749,78.558,99.99%,153.320,29736
80.864,72.875,99.90%,153.893,30124
109.870,43.288,99.92%,153.284,29788
105.877,46.802,99.99%,152.693,30224
98.385,54.930,99.95%,153.396,30120
100.619,52.372,99.92%,153.120,30176
94.916,59.444,99.99%,154.376,30240
93.014,60.527,99.92%,153.660,30108
93.212,60.588,99.87%,154.003,30244
113.977,39.077,99.99%,153.067,30112
90.766,62.940,99.99%,153.721,30108
86.610,67.155,99.96%,153.829,30220
101.558,50.617,99.90%,152.325,29728
86.595,67.098,99.96%,153.751,30184
79.048,74.885,99.95%,154.013,30120
102.170,51.218,99.93%,153.490,30132
92.243,59.998,99.89%,152.415,30116
102.916,51.266,99.64%,154.742,30208
94.545,59.212,99.91%,153.888,30164
89.905,61.214,99.91%,151.254,29728
97.440,56.878,99.96%,154.374,30176
