user_time,system_time,cpu_percent,wallclock_time,max_rss
0.011,0.002,105.56%,0.012,0
0.010,0.003,108.67%,0.012,0
0.011,0.002,102.18%,0.013,0
0.010,0.002,97.15%,0.012,0
0.012,0.000,106.05%,0.011,0
0.010,0.002,94.88%,0.013,0
0.010,0.002,102.85%,0.012,0
0.010,0.003,99.43%,0.013,0
0.011,0.001,102.04%,0.012,0
0.011,0.002,98.87%,0.013,0
0.012,0.000,100.61%,0.012,0
0.010,0.003,104.30%,0.012,0
0.009,0.003,103.51%,0.012,0
0.011,0.002,102.48%,0.013,0
0.008,0.002,93.26%,0.011,0
0.009,0.003,95.57%,0.013,0
0.010,0.002,97.74%,0.012,0
0.013,0.000,102.48%,0.013,0
0.010,0.002,100.00%,0.012,0
0.012,0.000,106.92%,0.011,0
0.009,0.003,101.72%,0.012,0
0.009,0.002,99.32%,0.011,0
0.011,0.002,97.09%,0.013,0
0.010,0.002,103.35%,0.012,0
0.010,0.002,93.77%,0.013,0
0.013,0.000,102.19%,0.013,0
0.012,0.000,98.93%,0.012,0
0.009,0.003,99.54%,0.012,0
0.012,0.000,95.29%,0.013,0
0.013,0.000,100.71%,0.013,0
0.009,0.003,98.03%,0.012,0
0.013,0.000,103.23%,0.013,0
0.011,0.002,102.78%,0.013,0
0.010,0.003,100.43%,0.013,0
0.013,0.000,107.17%,0.012,0
0.011,0.002,104.31%,0.012,0
0.009,0.002,92.24%,0.012,0
0.014,0.000,105.44%,0.013,0
0.010,0.002,99.23%,0.012,0
0.011,0.000,98.67%,0.011,0
0.009,0.003,105.19%,0.011,0
0.010,0.003,104.93%,0.012,0
0.010,0.003,107.00%,0.012,0
0.011,0.003,106.78%,0.013,0
0.010,0.003,101.29%,0.013,0
0.010,0.002,109.27%,0.011,0
0.013,0.000,105.72%,0.012,0
0.010,0.002,101.88%,0.012,0
0.010,0.003,101.15%,0.013,0
0.010,0.003,105.25%,0.012,0
0.012,0.000,99.08%,0.012,0
0.010,0.003,98.87%,0.013,0
0.010,0.002,99.54%,0.012,0
0.009,0.002,95.35%,0.012,0
0.011,0.002,103.84%,0.013,0
0.010,0.002,96.29%,0.012,0
0.010,0.001,94.74%,0.012,0
0.010,0.003,105.40%,0.012,0
0.009,0.002,107.21%,0.010,0
0.012,0.002,103.84%,0.013,0
0.010,0.003,100.71%,0.013,0
0.013,0.000,98.87%,0.013,0
0.011,0.002,100.29%,0.013,0
0.011,0.003,108.16%,0.013,0
0.010,0.003,103.23%,0.013,0
0.011,0.002,98.04%,0.013,0
0.010,0.003,100.15%,0.013,0
0.011,0.002,108.00%,0.012,0
0.009,0.003,109.08%,0.011,0
0.010,0.003,103.84%,0.013,0
0.010,0.002,102.53%,0.012,0
0.010,0.003,107.50%,0.012,0
0.011,0.003,113.52%,0.012,0
0.010,0.003,103.23%,0.013,0
0.010,0.002,104.35%,0.012,0
0.009,0.003,100.30%,0.012,0
0.010,0.002,101.25%,0.012,0
0.011,0.002,103.69%,0.013,0
0.000,0.014,102.44%,0.014,0
0.010,0.002,107.82%,0.011,0
0.010,0.002,102.20%,0.012,0
